geo_fips,geo_label,series,year,rpp_index_us100
00000,United States,services_housing,2022,100.594
00000,United States,services_housing,2023,100.574
00000,United States,services_housing,2024,100.629
00000,United States,services_other,2008,100.306
00000,United States,services_other,2009,100.302
00000,United States,services_other,2010,100.259
00000,United States,services_other,2011,100.266
00000,United States,services_other,2012,100.248
00000,United States,services_other,2013,100.245
00000,United States,services_other,2014,100.238
00000,United States,services_other,2015,100.221
00000,United States,services_other,2016,100.219
00000,United States,services_other,2017,100.218
00000,United States,services_other,2018,100.241
00000,United States,services_other,2019,100.217
00000,United States,services_other,2020,100.183
00000,United States,services_other,2021,100.182
00000,United States,services_other,2022,100.207
00000,United States,services_other,2023,100.186
00000,United States,services_other,2024,100.147
00000,United States,services_utilities,2008,98.517
00000,United States,services_utilities,2009,98.525
00000,United States,services_utilities,2010,98.660
00000,United States,services_utilities,2011,98.651
00000,United States,services_utilities,2012,98.725
00000,United States,services_utilities,2013,98.672
00000,United States,services_utilities,2014,98.557
00000,United States,services_utilities,2015,98.486
00000,United States,services_utilities,2016,98.518
00000,United States,services_utilities,2017,98.535
00000,United States,services_utilities,2018,98.445
00000,United States,services_utilities,2019,98.516
00000,United States,services_utilities,2020,98.586
00000,United States,services_utilities,2021,98.719
00000,United States,services_utilities,2022,98.558
00000,United States,services_utilities,2023,98.634
00000,United States,services_utilities,2024,98.441
